Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
Mef18,F908B422,Wed Feb 21 2024 14:26:42 GMT-0700 (Mountain Standard Time),Not set,3600,4225,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Tue Aug 29 2023 15:26:42 GMT-0600 (Mountain Daylight Time),26.4,43.8,13.2
1,Tue Aug 29 2023 16:26:42 GMT-0600 (Mountain Daylight Time),28.6,55.7,19
2,Tue Aug 29 2023 17:26:42 GMT-0600 (Mountain Daylight Time),15.1,49.9,4.8
3,Tue Aug 29 2023 18:26:42 GMT-0600 (Mountain Daylight Time),14.7,54.5,5.7
4,Tue Aug 29 2023 19:26:42 GMT-0600 (Mountain Daylight Time),13.8,60.8,6.4
5,Tue Aug 29 2023 20:26:42 GMT-0600 (Mountain Daylight Time),12.2,67.6,6.4
6,Tue Aug 29 2023 21:26:42 GMT-0600 (Mountain Daylight Time),11.6,67.2,5.8
7,Tue Aug 29 2023 22:26:42 GMT-0600 (Mountain Daylight Time),10.9,68.6,5.4
8,Tue Aug 29 2023 23:26:42 GMT-0600 (Mountain Daylight Time),10,74,5.6
9,Wed Aug 30 2023 00:26:42 GMT-0600 (Mountain Daylight Time),9.3,76.9,5.5
10,Wed Aug 30 2023 01:26:42 GMT-0600 (Mountain Daylight Time),9.2,76.4,5.3
11,Wed Aug 30 2023 02:26:42 GMT-0600 (Mountain Daylight Time),9,76.2,5.1
12,Wed Aug 30 2023 03:26:42 GMT-0600 (Mountain Daylight Time),8.7,77.4,5
13,Wed Aug 30 2023 04:26:42 GMT-0600 (Mountain Daylight Time),9.4,73.3,4.9
14,Wed Aug 30 2023 05:26:42 GMT-0600 (Mountain Daylight Time),9,74.4,4.7
15,Wed Aug 30 2023 06:26:42 GMT-0600 (Mountain Daylight Time),9.3,72.9,4.7
16,Wed Aug 30 2023 07:26:42 GMT-0600 (Mountain Daylight Time),11.2,70.4,6
17,Wed Aug 30 2023 08:26:42 GMT-0600 (Mountain Daylight Time),14.5,62.5,7.5
18,Wed Aug 30 2023 09:26:42 GMT-0600 (Mountain Daylight Time),17.9,53.1,8.3
19,Wed Aug 30 2023 10:26:42 GMT-0600 (Mountain Daylight Time),21.2,42.7,8.1
20,Wed Aug 30 2023 11:26:42 GMT-0600 (Mountain Daylight Time),23.2,35.5,7.2
21,Wed Aug 30 2023 12:26:42 GMT-0600 (Mountain Daylight Time),22.8,37.1,7.5
22,Wed Aug 30 2023 13:26:42 GMT-0600 (Mountain Daylight Time),22.8,33,5.8
23,Wed Aug 30 2023 14:26:42 GMT-0600 (Mountain Daylight Time),24.3,30.8,6.1
24,Wed Aug 30 2023 15:26:42 GMT-0600 (Mountain Daylight Time),22.1,27.1,2.4
25,Wed Aug 30 2023 16:26:42 GMT-0600 (Mountain Daylight Time),20.6,40.2,6.7
26,Wed Aug 30 2023 17:26:42 GMT-0600 (Mountain Daylight Time),19.5,45.5,7.5
27,Wed Aug 30 2023 18:26:42 GMT-0600 (Mountain Daylight Time),18.8,44.6,6.6
28,Wed Aug 30 2023 19:26:42 GMT-0600 (Mountain Daylight Time),17.5,44.5,5.3
29,Wed Aug 30 2023 20:26:42 GMT-0600 (Mountain Daylight Time),16.6,46.1,5
30,Wed Aug 30 2023 21:26:42 GMT-0600 (Mountain Daylight Time),15,53.3,5.6
31,Wed Aug 30 2023 22:26:42 GMT-0600 (Mountain Daylight Time),14.6,50,4.3
32,Wed Aug 30 2023 23:26:42 GMT-0600 (Mountain Daylight Time),13.5,52.4,4
33,Thu Aug 31 2023 00:26:42 GMT-0600 (Mountain Daylight Time),14.2,48.3,3.5
34,Thu Aug 31 2023 01:26:42 GMT-0600 (Mountain Daylight Time),15.1,42.7,2.6
35,Thu Aug 31 2023 02:26:42 GMT-0600 (Mountain Daylight Time),15,41,1.9
36,Thu Aug 31 2023 03:26:42 GMT-0600 (Mountain Daylight Time),14.2,42.1,1.6
37,Thu Aug 31 2023 04:26:42 GMT-0600 (Mountain Daylight Time),13.5,43.4,1.3
38,Thu Aug 31 2023 05:26:42 GMT-0600 (Mountain Daylight Time),13,43.3,0.9
39,Thu Aug 31 2023 06:26:42 GMT-0600 (Mountain Daylight Time),13,41.4,0.2
40,Thu Aug 31 2023 07:26:42 GMT-0600 (Mountain Daylight Time),15.3,39.7,1.7
41,Thu Aug 31 2023 08:26:42 GMT-0600 (Mountain Daylight Time),17.9,39,3.8
42,Thu Aug 31 2023 09:26:42 GMT-0600 (Mountain Daylight Time),21.3,32.4,4.2
43,Thu Aug 31 2023 10:26:42 GMT-0600 (Mountain Daylight Time),25.2,25.6,4.3
44,Thu Aug 31 2023 11:26:42 GMT-0600 (Mountain Daylight Time),25.4,22.3,2.5
45,Thu Aug 31 2023 12:26:42 GMT-0600 (Mountain Daylight Time),24.1,22.1,1.3
46,Thu Aug 31 2023 13:26:42 GMT-0600 (Mountain Daylight Time),24.4,21.7,1.3
47,Thu Aug 31 2023 14:26:42 GMT-0600 (Mountain Daylight Time),24.6,21.2,1.1
48,Thu Aug 31 2023 15:26:42 GMT-0600 (Mountain Daylight Time),23.6,21,0.1
49,Thu Aug 31 2023 16:26:42 GMT-0600 (Mountain Daylight Time),21.3,25.6,0.9
50,Thu Aug 31 2023 17:26:42 GMT-0600 (Mountain Daylight Time),21.3,26,1.1
51,Thu Aug 31 2023 18:26:42 GMT-0600 (Mountain Daylight Time),20.9,27.7,1.7
52,Thu Aug 31 2023 19:26:42 GMT-0600 (Mountain Daylight Time),20,26.3,0.2
53,Thu Aug 31 2023 20:26:42 GMT-0600 (Mountain Daylight Time),17.9,30.7,0.5
54,Thu Aug 31 2023 21:26:42 GMT-0600 (Mountain Daylight Time),18,35.1,2.4
55,Thu Aug 31 2023 22:26:42 GMT-0600 (Mountain Daylight Time),15.6,40.6,2.3
56,Thu Aug 31 2023 23:26:42 GMT-0600 (Mountain Daylight Time),15.4,40.1,2
57,Fri Sep 01 2023 00:26:42 GMT-0600 (Mountain Daylight Time),16,41.4,3
58,Fri Sep 01 2023 01:26:42 GMT-0600 (Mountain Daylight Time),15.9,39.4,2.2
59,Fri Sep 01 2023 02:26:42 GMT-0600 (Mountain Daylight Time),15.4,40.9,2.2
60,Fri Sep 01 2023 03:26:42 GMT-0600 (Mountain Daylight Time),14.9,42.7,2.4
61,Fri Sep 01 2023 04:26:42 GMT-0600 (Mountain Daylight Time),15.3,40.7,2.1
62,Fri Sep 01 2023 05:26:42 GMT-0600 (Mountain Daylight Time),15.7,36.4,0.9
63,Fri Sep 01 2023 06:26:42 GMT-0600 (Mountain Daylight Time),16,33.8,0.1
64,Fri Sep 01 2023 07:26:42 GMT-0600 (Mountain Daylight Time),17.1,33.6,1
65,Fri Sep 01 2023 08:26:42 GMT-0600 (Mountain Daylight Time),19,35.3,3.4
66,Fri Sep 01 2023 09:26:42 GMT-0600 (Mountain Daylight Time),22,30.3,3.9
67,Fri Sep 01 2023 10:26:42 GMT-0600 (Mountain Daylight Time),25.2,27,5
68,Fri Sep 01 2023 11:26:42 GMT-0600 (Mountain Daylight Time),27.2,21.1,3.2
69,Fri Sep 01 2023 12:26:42 GMT-0600 (Mountain Daylight Time),26,21.4,2.4
70,Fri Sep 01 2023 13:26:42 GMT-0600 (Mountain Daylight Time),26.1,20.5,1.9
71,Fri Sep 01 2023 14:26:42 GMT-0600 (Mountain Daylight Time),26.4,20.2,1.9
72,Fri Sep 01 2023 15:26:42 GMT-0600 (Mountain Daylight Time),24.5,21.1,1
73,Fri Sep 01 2023 16:26:42 GMT-0600 (Mountain Daylight Time),24.2,24.4,2.7
74,Fri Sep 01 2023 17:26:42 GMT-0600 (Mountain Daylight Time),24,25.5,3.2
75,Fri Sep 01 2023 18:26:42 GMT-0600 (Mountain Daylight Time),21.5,29.1,2.9
