Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
Vg3,C11EE039,Fri Aug 25 2023 14:30:12 GMT-0600 (Mountain Daylight Time),Not set,900,14365,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Tue Mar 28 2023 23:30:12 GMT-0600 (Mountain Daylight Time),-21.1,64.6,-26.1
1,Tue Mar 28 2023 23:45:12 GMT-0600 (Mountain Daylight Time),-21.5,66.7,-26.1
2,Wed Mar 29 2023 00:00:12 GMT-0600 (Mountain Daylight Time),-20.5,67.5,-25
3,Wed Mar 29 2023 00:15:12 GMT-0600 (Mountain Daylight Time),-19.6,66.7,-24.3
4,Wed Mar 29 2023 00:30:12 GMT-0600 (Mountain Daylight Time),-20.3,65,-25.2
5,Wed Mar 29 2023 00:45:12 GMT-0600 (Mountain Daylight Time),-19.7,65.8,-24.5
6,Wed Mar 29 2023 01:00:12 GMT-0600 (Mountain Daylight Time),-19.6,65.8,-24.4
7,Wed Mar 29 2023 01:15:12 GMT-0600 (Mountain Daylight Time),-17.1,65.9,-22
8,Wed Mar 29 2023 01:30:12 GMT-0600 (Mountain Daylight Time),-15.6,63.5,-21
9,Wed Mar 29 2023 01:45:12 GMT-0600 (Mountain Daylight Time),-12.5,60.7,-18.6
10,Wed Mar 29 2023 02:00:12 GMT-0600 (Mountain Daylight Time),-9.9,52.4,-17.9
11,Wed Mar 29 2023 02:15:12 GMT-0600 (Mountain Daylight Time),-8.6,48.5,-17.6
12,Wed Mar 29 2023 02:30:12 GMT-0600 (Mountain Daylight Time),-7.5,44.6,-17.6
13,Wed Mar 29 2023 02:45:12 GMT-0600 (Mountain Daylight Time),-5.2,41.2,-16.4
14,Wed Mar 29 2023 03:00:12 GMT-0600 (Mountain Daylight Time),-4.9,39.2,-16.7
15,Wed Mar 29 2023 03:15:12 GMT-0600 (Mountain Daylight Time),-4.3,37.7,-16.7
16,Wed Mar 29 2023 03:30:12 GMT-0600 (Mountain Daylight Time),-3.9,35.9,-16.9
17,Wed Mar 29 2023 03:45:12 GMT-0600 (Mountain Daylight Time),-3.7,35.3,-16.9
18,Wed Mar 29 2023 04:00:12 GMT-0600 (Mountain Daylight Time),-3.5,34.4,-17
19,Wed Mar 29 2023 04:15:12 GMT-0600 (Mountain Daylight Time),-3.3,33.5,-17.2
20,Wed Mar 29 2023 04:30:12 GMT-0600 (Mountain Daylight Time),-3,33.7,-16.8
21,Wed Mar 29 2023 04:45:12 GMT-0600 (Mountain Daylight Time),-2.2,31.4,-17
22,Wed Mar 29 2023 05:00:12 GMT-0600 (Mountain Daylight Time),-1.5,30.7,-16.6
23,Wed Mar 29 2023 05:15:12 GMT-0600 (Mountain Daylight Time),-1.3,30.7,-16.4
24,Wed Mar 29 2023 05:30:12 GMT-0600 (Mountain Daylight Time),-0.7,29.9,-16.2
25,Wed Mar 29 2023 05:45:12 GMT-0600 (Mountain Daylight Time),-0.1,31.2,-15.2
26,Wed Mar 29 2023 06:00:12 GMT-0600 (Mountain Daylight Time),0,29.4,-15.8
27,Wed Mar 29 2023 06:15:12 GMT-0600 (Mountain Daylight Time),-0.1,29.3,-15.9
28,Wed Mar 29 2023 06:30:12 GMT-0600 (Mountain Daylight Time),0.3,29.9,-15.3
29,Wed Mar 29 2023 06:45:12 GMT-0600 (Mountain Daylight Time),0.2,30.7,-15.1
30,Wed Mar 29 2023 07:00:12 GMT-0600 (Mountain Daylight Time),0.4,29.8,-15.3
31,Wed Mar 29 2023 07:15:12 GMT-0600 (Mountain Daylight Time),0.6,30.6,-14.8
32,Wed Mar 29 2023 07:30:12 GMT-0600 (Mountain Daylight Time),0.5,30,-15.1
33,Wed Mar 29 2023 07:45:12 GMT-0600 (Mountain Daylight Time),0.5,29.1,-15.5
34,Wed Mar 29 2023 08:00:12 GMT-0600 (Mountain Daylight Time),0.5,29.3,-15.4
35,Wed Mar 29 2023 08:15:12 GMT-0600 (Mountain Daylight Time),0.7,29.7,-15.1
36,Wed Mar 29 2023 08:30:12 GMT-0600 (Mountain Daylight Time),0.8,28.5,-15.5
37,Wed Mar 29 2023 08:45:12 GMT-0600 (Mountain Daylight Time),0.4,29.9,-15.3
38,Wed Mar 29 2023 09:00:12 GMT-0600 (Mountain Daylight Time),0.2,30.8,-15.1
39,Wed Mar 29 2023 09:15:12 GMT-0600 (Mountain Daylight Time),-0.6,33.7,-14.7
40,Wed Mar 29 2023 09:30:12 GMT-0600 (Mountain Daylight Time),-1.8,33.6,-15.8
41,Wed Mar 29 2023 09:45:12 GMT-0600 (Mountain Daylight Time),-2.9,36,-15.9
42,Wed Mar 29 2023 10:00:12 GMT-0600 (Mountain Daylight Time),-3.9,37.2,-16.4
43,Wed Mar 29 2023 10:15:12 GMT-0600 (Mountain Daylight Time),-5.1,41,-16.4
44,Wed Mar 29 2023 10:30:12 GMT-0600 (Mountain Daylight Time),-5.4,41.1,-16.6
45,Wed Mar 29 2023 10:45:12 GMT-0600 (Mountain Daylight Time),-6,42.3,-16.8
46,Wed Mar 29 2023 11:00:12 GMT-0600 (Mountain Daylight Time),-6.4,42.4,-17.2
47,Wed Mar 29 2023 11:15:12 GMT-0600 (Mountain Daylight Time),-7.4,44.6,-17.5
48,Wed Mar 29 2023 11:30:12 GMT-0600 (Mountain Daylight Time),-9.3,48,-18.3
49,Wed Mar 29 2023 11:45:12 GMT-0600 (Mountain Daylight Time),-9.4,50.2,-17.9
50,Wed Mar 29 2023 12:00:12 GMT-0600 (Mountain Daylight Time),-9.4,50.6,-17.8
51,Wed Mar 29 2023 12:15:12 GMT-0600 (Mountain Daylight Time),-9.6,50.5,-18
52,Wed Mar 29 2023 12:30:12 GMT-0600 (Mountain Daylight Time),-9.8,51.4,-18
53,Wed Mar 29 2023 12:45:12 GMT-0600 (Mountain Daylight Time),-10.5,53.1,-18.3
54,Wed Mar 29 2023 13:00:12 GMT-0600 (Mountain Daylight Time),-11.6,52.9,-19.3
55,Wed Mar 29 2023 13:15:12 GMT-0600 (Mountain Daylight Time),-12.7,55.2,-19.9
56,Wed Mar 29 2023 13:30:12 GMT-0600 (Mountain Daylight Time),-12.8,55.9,-19.8
57,Wed Mar 29 2023 13:45:12 GMT-0600 (Mountain Daylight Time),-12,58.1,-18.6
58,Wed Mar 29 2023 14:00:12 GMT-0600 (Mountain Daylight Time),-11.7,56,-18.8
59,Wed Mar 29 2023 14:15:12 GMT-0600 (Mountain Daylight Time),-13,56.6,-19.9
60,Wed Mar 29 2023 14:30:12 GMT-0600 (Mountain Daylight Time),-12.7,60.6,-18.8
61,Wed Mar 29 2023 14:45:12 GMT-0600 (Mountain Daylight Time),-14.6,60.6,-20.6
62,Wed Mar 29 2023 15:00:12 GMT-0600 (Mountain Daylight Time),-14,60,-20.1
63,Wed Mar 29 2023 15:15:12 GMT-0600 (Mountain Daylight Time),-14.7,61.3,-20.5
64,Wed Mar 29 2023 15:30:12 GMT-0600 (Mountain Daylight Time),-14.5,61,-20.4
65,Wed Mar 29 2023 15:45:12 GMT-0600 (Mountain Daylight Time),-13.7,63.7,-19.1
66,Wed Mar 29 2023 16:00:12 GMT-0600 (Mountain Daylight Time),-14,60.4,-20.1
67,Wed Mar 29 2023 16:15:12 GMT-0600 (Mountain Daylight Time),-15.5,63,-21
68,Wed Mar 29 2023 16:30:12 GMT-0600 (Mountain Daylight Time),-15.2,63.4,-20.6
69,Wed Mar 29 2023 16:45:12 GMT-0600 (Mountain Daylight Time),-14.4,64.4,-19.7
70,Wed Mar 29 2023 17:00:12 GMT-0600 (Mountain Daylight Time),-15.7,61.6,-21.4
71,Wed Mar 29 2023 17:15:12 GMT-0600 (Mountain Daylight Time),-15.8,64.8,-20.9
72,Wed Mar 29 2023 17:30:12 GMT-0600 (Mountain Daylight Time),-16.7,63.3,-22.1
73,Wed Mar 29 2023 17:45:12 GMT-0600 (Mountain Daylight Time),-17.3,64.6,-22.4
74,Wed Mar 29 2023 18:00:12 GMT-0600 (Mountain Daylight Time),-17.1,67.6,-21.7
75,Wed Mar 29 2023 18:15:12 GMT-0600 (Mountain Daylight Time),-16.5,66.7,-21.3
76,Wed Mar 29 2023 18:30:12 GMT-0600 (Mountain Daylight Time),-15.6,67.5,-20.3
77,Wed Mar 29 2023 18:45:12 GMT-0600 (Mountain Daylight Time),-17,65.7,-21.9
78,Wed Mar 29 2023 19:00:12 GMT-0600 (Mountain Daylight Time),-16.5,67.5,-21.1
